gene_id	gene_name	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSMUSG00000091028	Gm10722	21.692656903024982	1.5177673718938776	2.1226307048753443	1.076790998326307e-5	0.00158570293444005
ENSMUSG00000024074	Crim1	135.92695485964447	0.5566515783912714	0.19561214878563324	1.150177492586261e-5	0.0016738465392108293
ENSMUSG00000071708	Sms	893.6031661244322	-0.34555589925040575	0.1136657854045865	1.1951919716881432e-5	0.0017191307778816666
ENSMUSG00000032366	Tpm1	5066.612340554619	0.22763816697784223	0.06427045960780742	1.31603983859185e-5	0.0018711968739518602
ENSMUSG00000027082	Tfpi	543.6428712204793	0.3697065130509679	0.12487675899398239	1.3889764393915386e-5	0.001952458926735606
ENSMUSG00000020122	Egfr	109.94388309535559	0.5636145357820834	0.2053397724850348	1.4133551749806401e-5	0.001964404889270845
ENSMUSG00000019975	Ikbip	155.98300191550175	0.5094296503360726	0.1804824445644085	1.4552587503030773e-5	0.00200017230458323
ENSMUSG00000000134	Tfe3	403.6536738910872	-0.4639796607463523	0.16227298227434436	1.4912729083242678e-5	0.0020271478984583728
ENSMUSG00000019851	Perp	400.27047693209715	0.3731383993831478	0.12745502083624966	1.5311138178563826e-5	0.002058682383356897
ENSMUSG00000028439	Fam219a	128.48630950570544	0.5696663287515649	0.21231088497733874	1.57456913237181e-5	0.0020943462545633643
ENSMUSG00000020018	Snrpf	1615.327683020427	0.2524442984427431	0.07620759254982568	1.6196870982785375e-5	0.002131439298479309
ENSMUSG00000001288	Rarg	2662.7519723807677	-0.30462252429439984	0.09970956473356633	1.6441591353221454e-5	0.002140868263572099
ENSMUSG00000028967	Errfi1	193.73534939489483	0.45841923325973727	0.16274209440032622	1.708485610374466e-5	0.002178759484570324
ENSMUSG00000036478	Btg1	99.8969624389282	0.5727650396542338	0.2169157363383194	1.6994721013264752e-5	0.002178759484570324
ENSMUSG00000019647	Sema6a	639.9087557047789	0.33916984415675544	0.1159401288124931	1.8638119824764636e-5	0.002352587165636108
ENSMUSG00000037674	Rfx7	519.6112621082592	0.3822344876929588	0.1351893153258056	2.0566412286960356e-5	0.002569762828178784
ENSMUSG00000024014	Pim1	1790.1746883671117	-0.3489107629945921	0.12380282306205942	2.5066468228099715e-5	0.0031007221198159347
ENSMUSG00000020423	Btg2	408.43137191309495	0.35512725854111377	0.12762526393240584	2.7148754721904278e-5	0.0033099205862840127
ENSMUSG00000025038	Efhc2	26.46252308536847	0.9467309183220262	0.70471900284462	2.7292797073643436e-5	0.0033099205862840127
ENSMUSG00000090714	Zscan4d	328.74474312956886	0.46489445520907796	0.1808841740313756	3.29001366905391e-5	0.003913218181365084
ENSMUSG00000021102	Glrx5	1592.5990028256028	-0.35096680219177234	0.12839145762200177	3.266240634733117e-5	0.003913218181365084
ENSMUSG00000016458	Wt1	178.51884375502033	0.47219108553657224	0.18792766652650084	3.697268185020345e-5	0.004314642212141667
ENSMUSG00000070436	Serpinh1	1377.6792800588885	0.2584649275898677	0.08508587404879074	3.690562161485977e-5	0.004314642212141667
ENSMUSG00000021250	Fos	127.24511836948004	0.5428561977865752	0.23539306859298967	3.995076843474581e-5	0.004618607528390707
ENSMUSG00000060499	Rpl10l	538.3454160727534	0.32306913202387294	0.11828632237104264	4.072788928971113e-5	0.004664851764015988
ENSMUSG00000060550	H2-Q7	72.98915016964725	-0.6624323665741411	0.3954513853587497	4.143747892524372e-5	0.004696955032445818
ENSMUSG00000032946	Rasgrp2	125.51349493655317	-0.5066318819020962	0.21204107410049347	4.176758719232336e-5	0.004696955032445818
ENSMUSG00000021270	Hsp90aa1	21276.040628427818	-0.23086459325837588	0.07301442105778838	4.58094428533559e-5	0.00510507034320732
ENSMUSG00000058976	Usp17lc	97.42002161638013	0.5714253618423156	0.27159903137340385	4.627815777661592e-5	0.005111257247292312
ENSMUSG00000004846	Plod3	318.0684296449566	0.4057300996152302	0.16054395944974942	4.671494551262301e-5	0.0051138396105411205
ENSMUSG00000051379	Flrt3	129.51281316792674	0.4827251329540716	0.20279484625825986	4.82969104186729e-5	0.0052406384375349455
ENSMUSG00000028161	Ppp3ca	387.6644092346478	0.371911483662832	0.1459741670815524	5.165193423720632e-5	0.005514317252966644
ENSMUSG00000025359	Pmel	25.55900952428625	-0.7244477140214672	0.5656322308671252	5.171065491868477e-5	0.005514317252966644
ENSMUSG00000061353	Cxcl12	49.38950073316114	0.6624755877159813	0.45364367276299394	5.322541222247241e-5	0.005627336317880203
ENSMUSG00000023092	Fhl1	505.36661317937205	0.29671054975942357	0.10853361298147324	5.370540836128178e-5	0.00562996526634793
ENSMUSG00000032374	Plod2	487.90219176478047	0.3843986843039292	0.1535154724293776	5.511086977152017e-5	0.005728751756921887
ENSMUSG00000028488	Sh3gl2	479.43021725404463	-0.45260570797320027	0.19074410177260698	5.705429955618907e-5	0.0057378998821956
ENSMUSG00000022010	Tsc22d1	2871.715418927571	0.2189309361388087	0.06864493497013723	5.691866396779504e-5	0.0057378998821956
ENSMUSG00000025068	Gsto1	790.7697339452452	0.3183718415029198	0.12037965859465014	5.614978497251948e-5	0.0057378998821956
ENSMUSG00000008035	Mid1ip1	284.4527343838034	-0.3623970559492531	0.14274456925547685	5.5986526108447235e-5	0.0057378998821956
ENSMUSG00000029648	Flt1	160.19566538475235	0.43932567268217976	0.1836421723449019	5.789809686903399e-5	0.005775802082822181
ENSMUSG00000022436	Sh3bp1	237.7438729452165	-0.5024411475195139	0.2257549046363217	6.015406798010146e-5	0.00595284656731084
ENSMUSG00000006585	Cdt1	1278.157690471492	-0.29302763527339964	0.10878883537519606	6.399383917622186e-5	0.006282569766744956
ENSMUSG00000027210	Meis2	125.20017187930694	0.500220579668572	0.22785967991151992	6.473878900134805e-5	0.006305659999580121
ENSMUSG00000079445	B3gnt7	611.4517669587608	-0.3427245478370774	0.13550604724360216	6.55552257477067e-5	0.0063352979882744685
ENSMUSG00000048578	Mlec	1649.062606624699	0.24501500585760075	0.08319842416984799	6.63007024252323e-5	0.0063576720077528955
ENSMUSG00000046223	Plaur	146.15882729538177	0.4505616809681577	0.19504875060909763	6.704754473426107e-5	0.006379831756636996
ENSMUSG00000040907	Atp1a3	65.51122483889537	0.5799826298880157	0.3394653448484791	7.075390234602645e-5	0.0066811127635141
ENSMUSG00000027070	Lrp2	493.14582249914304	0.3506237979053783	0.1412370930706155	7.136992809029829e-5	0.006688227352098408
ENSMUSG00000049775	Tmsb4x	7270.056963141491	0.25252153332037364	0.0882119566910759	7.335757587994719e-5	0.006822806117555991
ENSMUSG00000038607	Gng10	925.627543578611	0.2501534712611721	0.08729645182723328	7.629600574578489e-5	0.006990974748706364
ENSMUSG00000040616	Tmem51	171.75214493039	0.4773022373560094	0.21818999952377086	7.576217176585845e-5	0.006990974748706364
ENSMUSG00000029439	Sfswap	226.87161926255095	0.3955133906330139	0.16876369503320388	8.151034710593832e-5	0.007413845541915125
ENSMUSG00000023393	Slc17a9	285.6847445399226	-0.4288339874665532	0.18925112143612083	8.348600978973499e-5	0.007538116358387021
ENSMUSG00000037335	Hand1	443.27720863133317	0.43166187893706837	0.19378057156005934	9.01410311321728e-5	0.007908117412092039
ENSMUSG00000096175	Gm21761	209.88284423746373	0.42015313248605024	0.18600079192615424	8.898128201174491e-5	0.007908117412092039
ENSMUSG00000022867	Usp25	111.62417740723042	-0.4846756986810897	0.23357938373315681	9.006673662011335e-5	0.007908117412092039
ENSMUSG00000032796	Lama1	96.38163020800653	0.524927824399715	0.27723750596443497	8.916195439543335e-5	0.007908117412092039
ENSMUSG00000049907	Rasl11b	152.6754327856508	0.43337380692747024	0.19581747599184043	9.236886582274975e-5	0.008046499086108553
ENSMUSG00000011256	Adam19	352.33253676079045	-0.3338648126321666	0.13767213629262817	9.571828142639358e-5	0.00827996602268873
ENSMUSG00000063382	Bcl9l	301.4869450820839	0.34127043224235265	0.14219743796164586	9.721629215043928e-5	0.008351149540978707
ENSMUSG00000040152	Thbs1	959.0682538034768	0.27896094865520793	0.10669356091230661	9.930522609411504e-5	0.008471763081270366
ENSMUSG00000002900	Lamb1	381.5735455822425	0.3530007765554107	0.1509101331974515	1.0631953769779862e-4	0.008960165317004167
ENSMUSG00000050197	Rhox13	109.71526822260111	0.4777866870300539	0.23784509295760228	1.0647892494742221e-4	0.008960165317004167
ENSMUSG00000036499	Eea1	164.78464517919312	0.40426766455548446	0.18323531846342894	1.1068500367034112e-4	0.009168970894936337
ENSMUSG00000020743	Mif4gd	449.5982996592788	-0.30067507968784135	0.12093221088848262	1.0990918537261202e-4	0.009168970894936337
ENSMUSG00000023039	Krt7	295.2747233713306	0.37557439879975296	0.16545768677314981	1.111839639644665e-4	0.009168970894936337
ENSMUSG00000072944	Nup62cl	1572.79230691383	0.23384529986278305	0.08209493831372738	1.1458362103886565e-4	0.009386750942058066
ENSMUSG00000022361	Zhx1	79.2329570373688	0.5273266977301156	0.3266821868555557	1.1755765666884654e-4	0.009567027717063366
ENSMUSG00000035834	Polr3g	908.7636366581195	-0.2576425636253634	0.09658373137513385	1.2044990081082613e-4	0.009675099175518957
ENSMUSG00000024497	Pou4f3	37.349648410690286	0.6502805523423588	0.7337264259847336	1.2016524547531039e-4	0.009675099175518957
ENSMUSG00000017485	Top2b	522.653801468391	0.28419688596901316	0.11282895716590895	1.22682484615728e-4	0.00979085377223584
ENSMUSG00000000409	Lck	217.65140892705966	-0.41519469002721454	0.19481877115280244	1.2424979160949575e-4	0.009852371296214503
ENSMUSG00000039159	Ube2h	243.11757315156714	0.4149717418936408	0.1964171939917605	1.298311442915592e-4	0.010229371050233041
ENSMUSG00000038633	Degs1	510.5819196015172	0.2921393332801699	0.11900026773654104	1.3340628386431582e-4	0.010444529945579662
ENSMUSG00000022892	App	264.05698469453625	0.3811713758551848	0.17538706196133164	1.3806725127413753e-4	0.010741458479629441
ENSMUSG00000004934	Pias4	575.789761794662	-0.27591295971017066	0.10980953987308226	1.4050263410851247e-4	0.010862609899514371
ENSMUSG00000027635	Dsn1	153.578184563477	0.40921762630952746	0.1966001607784185	1.445153223686995e-4	0.011103444333545421
ENSMUSG00000038550	Ciart	121.08637907815631	-0.4847828447626747	0.27854018643540973	1.5003943490477374e-4	0.011456714875136118
ENSMUSG00000031765	Mt1	1609.5414394419072	-0.31369065448722167	0.1352080411439553	1.54914390568742e-4	0.011756386572609438
ENSMUSG00000050989	Selenon	125.5262264979305	0.4305956906481322	0.21902808432568963	1.6037207396887266e-4	0.012096357042652162
ENSMUSG00000041506	Rrp9	1413.097092948428	-0.312945945913816	0.13602482535732094	1.6476791274977723e-4	0.012352600489180268
ENSMUSG00000035451	Foxa1	54.90835099216711	0.5075587578426238	0.39677561773393316	1.6602211327484116e-4	0.012371647838613163
ENSMUSG00000026726	Cubn	14.85110847924367	0.6298466604251343	0.9304846746636339	1.7595190211786588e-4	0.013033084007173658
ENSMUSG00000028480	Glipr2	806.2841886078747	0.3507324988328677	0.16352939367590807	1.8264797795349905e-4	0.013448544567171329
ENSMUSG00000073568	Arl14epl	295.2190151817961	0.3624663056594265	0.17201919006996413	1.8473226372403976e-4	0.013521527232345395
ENSMUSG00000025464	Paox	237.83100349420835	-0.33104715387115397	0.15189463725293106	1.9466728535192992e-4	0.014164907763549254
ENSMUSG00000087022	9130024F11Rik	10.05307786855897	0.5912272024468916	1.0845572266236447	2.0101056488076036e-4	0.014540939693421085
ENSMUSG00000097797	Gm26901	18.96904453120052	-0.5048620943120871	0.589265985580517	2.0809572035561947e-4	0.014879445438144583
ENSMUSG00000030770	Parva	335.15499208362996	0.3035541222011227	0.13476609868269235	2.0717545612274334e-4	0.014879445438144583
ENSMUSG00000009905	Kdsr	303.48880449024773	0.3361299056751505	0.15835903056907713	2.1665793162463346e-4	0.015402635713774229
ENSMUSG00000020900	Myh10	770.1203954135975	0.2561214604458729	0.10401850924726504	2.224125182792303e-4	0.015665139907376783
ENSMUSG00000024805	Pcgf5	229.71798525006744	0.3454921654808786	0.1659172260897575	2.2288315470479498e-4	0.015665139907376783
ENSMUSG00000005836	Gata6	33.486351103104965	0.4740264814438656	0.4639397647149956	2.2728078610324647e-4	0.015706499017302564
ENSMUSG00000024640	Psat1	2706.3464833661096	-0.24962456238436845	0.09986476776159715	2.253338719546571e-4	0.015706499017302564
ENSMUSG00000054727	1700013H16Rik	116.8131740434261	0.46868592188084063	0.3456476951194409	2.2674911743773558e-4	0.015706499017302564
ENSMUSG00000024968	Rcor2	208.99754513593268	-0.36265626169384524	0.18042539138156577	2.337971382431332e-4	0.01606705888926421
ENSMUSG00000075014	Gm10800	2692.003695902135	0.5500959736442672	0.9807811804198551	2.3672589809260681e-4	0.016089556919810694
ENSMUSG00000032085	Tagln	1695.8616336740592	0.2666085068399395	0.11213798397916189	2.364666587819431e-4	0.016089556919810694
ENSMUSG00000070643	Sox13	463.9360392852499	-0.30658013748003876	0.14019422243263482	2.3953978241978525e-4	0.016191842123129747
ENSMUSG00000110103	Zscan4-ps1	57.22763092133031	0.4531082906454615	0.29411289457809203	2.4165033879259504e-4	0.016245732015567397
ENSMUSG00000036112	Metap2	1100.4429088384904	0.22626390506987004	0.08555013096311825	2.4380705473253563e-4	0.01630212576779171
ENSMUSG00000028385	Snx30	123.10231002502428	0.3893483125761208	0.2055198091848742	2.486955994004555e-4	0.016539594433245344
ENSMUSG00000031119	Gpc4	591.9972680684589	0.26223052805656527	0.11010807927059109	2.504577280484415e-4	0.016567711743097444
ENSMUSG00000048332	Lhfp	102.59017514035402	0.41023979798433646	0.22956338178815164	2.597685643725104e-4	0.01700178381633838
ENSMUSG00000037787	Apopt1	86.98302574616052	-0.42494905136741395	0.24820499939734258	2.589635269674987e-4	0.01700178381633838
ENSMUSG00000028497	Hacd4	23.577227820108483	0.4518490239050132	0.47242896264892337	2.6769763831859726e-4	0.0174285251894792
ENSMUSG00000028211	Trp53inp1	285.23146505244557	0.3374856144914644	0.16638695728422312	2.7181405121079255e-4	0.017512186528528664
ENSMUSG00000005667	Mthfd2	389.37517593475013	-0.3328671191994974	0.16273905579207307	2.707708670287351e-4	0.017512186528528664
ENSMUSG00000001119	Col6a1	12.861597514168665	0.4847178536358989	0.7496512151805961	2.785797289971571e-4	0.01785508418494732
ENSMUSG00000032525	Nktr	446.0239987136008	0.28601817806878527	0.12914983548113534	2.804146004448699e-4	0.017880044368572375
ENSMUSG00000021453	Gadd45g	147.31763324503703	0.3707982818254385	0.19562460903842557	2.8520389843623555e-4	0.01809216524951915
ENSMUSG00000070618	BC080695	33.436874633065216	0.4427215131102741	0.401083163327233	2.8788060140526604e-4	0.018168791017260925
ENSMUSG00000002308	Cd320	193.26625471491064	-0.3747220033179768	0.20173084461400115	2.9981293280248895e-4	0.018825817151100446
ENSMUSG00000009073	Nf2	581.2219069054881	-0.2923217010840394	0.1357771104365126	3.057575233541609e-4	0.019102124060055403
ENSMUSG00000039782	Cpeb2	138.35864094644378	0.3719576296448186	0.20270356192786748	3.208675442485057e-4	0.01994538453444229
ENSMUSG00000031984	2810004N23Rik	837.8077320485305	-0.263122305867438	0.11556396309357599	3.2623480459948855e-4	0.020177622664478367
ENSMUSG00000058665	En1	25.52023406736021	0.42353612636234894	0.443231346305236	3.292367177331769e-4	0.020261981086365163
ENSMUSG00000029463	Fam216a	632.440292631601	0.25569332006927703	0.11067484401006043	3.363669629335391e-4	0.02059831352221722
ENSMUSG00000005566	Trim28	17030.579505918948	-0.1710744140214132	0.05681294056175081	3.4013993774035264e-4	0.02072675384161656
ENSMUSG00000032637	Atxn2l	1180.3245769162268	-0.2876505591651164	0.13634865512726485	3.608407652186143e-4	0.021880393459579702
ENSMUSG00000025351	Cd63	1477.6235252017673	0.3030118086498159	0.14902702140861315	3.688247817702261e-4	0.022147391021833482
ENSMUSG00000022263	Trio	171.7191999243198	0.3521886178330559	0.19094190569767888	3.686453088516839e-4	0.022147391021833482
ENSMUSG00000099708	Gm29361	9.309387153579635	0.42395826426667876	0.8816938047901232	3.708288203619949e-4	0.022160157042888293
ENSMUSG00000031362	Xlr4c	11.762144612022965	0.4286741290948712	0.8347788161277787	3.731579025048439e-4	0.02219213102877365
ENSMUSG00000005054	Cstb	3322.819442042004	0.20983338954755468	0.07996250580321426	3.7662101220482986e-4	0.02229091828217103
ENSMUSG00000086727	4931428L18Rik	20.78221509696271	0.3994027726053531	0.5036641977204974	3.873656382315142e-4	0.022634410798060865
ENSMUSG00000003824	Syce2	472.34999816885556	-0.26258851775870623	0.11849588487305643	3.8472151067209834e-4	0.022634410798060865
ENSMUSG00000079034	Gm8300	117.51008903269232	0.39402925405926015	0.24416138805613255	3.8945930074621996e-4	0.022634410798060865
